ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,baverage,numgeeklists,numwanting,numcomments,siteviews,numplays,numplays_month,boardgamecategory_cnt,boardgamemechanic_cnt,boardgamefamily_cnt
259435,Middle-earth Strategy Battle Game: The Lord of the Rings - Battle of Pelennor Fields,2018,2,2,180,12,67.0,8.69,6839.0,0.0,208,"Action Points, Dice Rolling, Point to Point Movement, Variable Player Powers",Unknown,5.62104,4.0,5.0,13.0,16799.0,107.0,0.0,5.0,4.0,3
99132,2019: The ARCTIC,2011,2,4,120,12,144.0,6.78,6840.0,3.53,195,"Area Majority / Influence, Enclosure, Set Collection, Simulation, Variable Phase Order, Worker Placement",Unknown,5.6021,252.0,27.0,61.0,75778.0,145.0,0.0,6.0,6.0,5
148443,Talo,2014,2,4,20,6,166.0,6.66,6841.0,1.57,296,"Dice Rolling, Grid Movement, Pattern Building, Take That",Unknown,5.60655,84.0,17.0,41.0,24762.0,545.0,3.0,4.0,4.0,1
244241,Runika and the Six-sided Spellbooks,2020,1,4,90,14,112.0,7.21,6842.0,2.0,341,"Dice Rolling, Pattern Building, Pattern Recognition, Tile Placement, Worker Placement",Unknown,5.61466,45.0,25.0,54.0,16773.0,374.0,0.0,3.0,5.0,2
295785,Euthia: Torment of Resurrection,2020,1,4,480,14,93.0,8.63,6843.0,3.25,69,"Cooperative Game, Dice Rolling, Grid Movement, Hand Management, Hexagon Grid, Map Addition, Modular Board, Movement Points, Role Playing, Solo / Solitaire Game, Variable Player Powers, Variable Set-up",Unknown,5.61289,22.0,27.0,72.0,51473.0,71.0,0.0,5.0,12.0,3
35179,Globalissimo,2008,2,6,50,12,164.0,6.62,6844.0,1.44,216,Betting and Bluffing,Unknown,5.60338,13.0,1.0,34.0,13188.0,446.0,0.0,2.0,1.0,0
98122,Monster Trap,2011,2,4,20,6,296.0,6.17,6845.0,1.16,603,Team-Based Game,Children's Games,5.60425,152.0,19.0,101.0,37730.0,729.0,0.0,2.0,1.0,2
40213,Nile,2009,2,5,30,8,334.0,6.17,6846.0,1.54,384,"Card Drafting, Commodity Speculation, Hand Management",Family Games,5.60409,159.0,10.0,104.0,49173.0,1365.0,0.0,3.0,3.0,3
938,Enchanted Forest,1981,2,6,60,6,2492.0,5.72,6847.0,1.26,5411,"Memory, Roll / Spin and Move",Children's Games,5.60962,1319.0,32.0,1001.0,223352.0,5191.0,0.0,7.0,2.0,4
42713,Arcane Legions,2009,2,6,120,10,283.0,6.37,6848.0,2.38,830,"Action Points, Dice Rolling, Variable Player Powers","Customizable Games, Wargames",5.60034,448.0,7.0,128.0,179626.0,347.0,0.0,7.0,3.0,3
203800,Dust 1947,2016,2,8,120,10,120.0,7.47,6849.0,2.67,187,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Line of Sight, Modular Board, Movement Points, Point to Point Movement, Scenario / Mission / Campaign Game, Simulation, Variable Player Powers",Wargames,5.61123,69.0,6.0,37.0,48936.0,361.0,0.0,8.0,12.0,3
48863,The BattleTech Compendium,1990,2,6,120,8,84.0,7.6,6850.0,3.75,309,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Variable Player Powers",Wargames,5.60187,11.0,2.0,21.0,7239.0,26.0,0.0,3.0,5.0,2
5041,IDF (Israeli Defense Force),1993,2,4,90,12,142.0,6.97,6851.0,3.71,517,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Modular Board, Paper-and-Pencil, Scenario / Mission / Campaign Game, Simulation, Simultaneous Action Selection, Team-Based Game",Wargames,5.6039,100.0,23.0,49.0,55333.0,27.0,0.0,2.0,10.0,5
246746,Samsara,2018,1,5,60,12,123.0,7.26,6852.0,2.5,243,"Deck Bag and Pool Building, Variable Player Powers",Unknown,5.60321,29.0,6.0,26.0,14170.0,300.0,0.0,2.0,2.0,3
190017,100 Swords: The Blue Mammoth's Dungeon,2016,1,2,25,13,171.0,6.68,6853.0,1.43,571,"Deck Bag and Pool Building, Hand Management",Unknown,5.6021,31.0,11.0,55.0,11996.0,430.0,0.0,2.0,2.0,2
35801,Lungarno,2008,2,5,45,8,395.0,6.13,6854.0,2.18,694,Tile Placement,Unknown,5.603,323.0,9.0,143.0,55143.0,593.0,0.0,3.0,1.0,0
142265,Prospectus,2016,3,4,180,8,135.0,6.98,6855.0,2.5,299,"Commodity Speculation, Cube Tower, Stock Holding",Unknown,5.60612,97.0,27.0,45.0,40027.0,251.0,0.0,2.0,3.0,2
201046,Dice of Crowns,2016,2,6,20,8,280.0,6.44,6856.0,1.11,814,"Dice Rolling, Push Your Luck, Take That",Unknown,5.60576,76.0,10.0,102.0,26910.0,1503.0,2.0,1.0,3.0,2
22378,Red Storm over the Reich,2007,2,2,480,12,107.0,7.21,6857.0,3.54,445,"Action Points, Dice Rolling, Hexagon Grid, Moving Multiple Units, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Variable Player Powers, Zone of Control",Wargames,5.60207,69.0,26.0,66.0,65877.0,84.0,0.0,2.0,10.0,3
161995,Hexemonia,2014,2,4,45,13,215.0,6.41,6858.0,2.64,455,"Hand Management, Modular Board, Set Collection",Strategy Games,5.60267,171.0,5.0,55.0,45487.0,281.0,0.0,3.0,3.0,2
3050,"Napoleon at Bay: Defend the Gates of Paris, 1814",1997,2,2,180,0,96.0,7.66,6859.0,3.58,364,"Action Points, Dice Rolling, Hexagon Grid, Simulation",Wargames,5.60376,48.0,12.0,60.0,39351.0,32.0,0.0,2.0,4.0,4
137626,The Road to Cheren,2013,2,2,240,0,86.0,7.64,6860.0,2.47,323,"Chit-Pull System, Dice Rolling, Hexagon Grid",Wargames,5.60559,47.0,16.0,59.0,27317.0,61.0,0.0,2.0,3.0,2
105199,Space Mission,2011,2,5,45,10,447.0,5.99,6861.0,1.83,515,"Hand Management, Modular Board, Set Collection",Family Games,5.60091,211.0,10.0,119.0,53022.0,1289.0,0.0,2.0,3.0,1
26468,Klaverjassen,1890,2,4,75,10,110.0,7.16,6862.0,2.81,103,"Betting and Bluffing, Set Collection, Team-Based Game, Trick-taking",Unknown,5.60298,33.0,2.0,40.0,16343.0,1910.0,0.0,1.0,4.0,3
13924,1829 Mainline,2005,1,7,240,0,141.0,6.79,6863.0,4.0,227,"Network and Route Building, Stock Holding, Tile Placement",Strategy Games,5.60272,114.0,54.0,65.0,44814.0,249.0,0.0,1.0,3.0,1
159470,Jungle Rumble,2013,2,4,30,12,190.0,6.5,6864.0,2.44,291,Variable Phase Order,Strategy Games,5.60186,103.0,15.0,56.0,24866.0,486.0,0.0,3.0,1.0,1
26054,Black Stories 3,2006,2,15,45,14,441.0,6.04,6865.0,1.28,1112,Unknown,Unknown,5.60718,29.0,1.0,67.0,19091.0,1152.0,0.0,6.0,0.0,1
314503,CODEX Naturalis,2020,2,4,30,7,95.0,7.69,6866.0,2.0,271,Hand Management,Unknown,5.79373,29.0,34.0,63.0,27824.0,1917.0,4.0,1.0,2.0,2
197705,Defense Grid: The Board Game,2017,1,4,120,13,106.0,7.59,6867.0,2.8,316,"Cooperative Game, Deck Bag and Pool Building, Variable Player Powers",Unknown,5.60382,77.0,32.0,63.0,52942.0,225.0,0.0,2.0,3.0,2
9288,Who? What? Where?,2003,3,10,30,12,132.0,6.93,6868.0,1.45,236,"Line Drawing, Paper-and-Pencil",Unknown,5.60206,101.0,7.0,59.0,40683.0,277.0,0.0,3.0,2.0,0
2997,Soldier Kings: The Seven Years War Worldwide,2002,2,8,240,14,271.0,6.38,6869.0,2.45,716,"Dice Rolling, Point to Point Movement, Variable Player Powers",Wargames,5.60283,166.0,14.0,132.0,81252.0,122.0,0.0,2.0,3.0,3
284665,Board Royale: The Island,2020,2,6,60,13,190.0,7.71,6870.0,1.4,495,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Hand Management, Player Elimination, Trading, Voting",Unknown,5.6191,15.0,20.0,79.0,45389.0,486.0,0.0,2.0,7.0,4
203624,Mea Culpa,2016,2,4,90,14,290.0,6.21,6871.0,3.09,420,"Action Points, Area Majority / Influence, Auction/Bidding, Secret Unit Deployment, Set Collection, Variable Player Powers, Voting",Strategy Games,5.60576,242.0,14.0,75.0,42080.0,483.0,0.0,4.0,7.0,0
151310,The Hobbit: The Desolation of Smaug,2013,1,4,60,15,174.0,6.57,6872.0,1.8,555,"Cooperative Game, Dice Rolling, Hand Management, Solo / Solitaire Game",Unknown,5.6023,131.0,12.0,74.0,43585.0,340.0,0.0,5.0,4.0,2
256568,Adventure Island,2018,2,5,90,10,360.0,6.13,6873.0,2.17,693,"Cooperative Game, Storytelling",Unknown,5.60546,110.0,22.0,99.0,82759.0,1713.0,0.0,2.0,4.0,2
251350,Gem Rush (Second Edition),2018,1,7,60,14,124.0,7.05,6874.0,2.0,364,"Cooperative Game, Hand Management, Modular Board, Set Collection, Tile Placement, Variable Player Powers",Unknown,5.60577,56.0,54.0,58.0,27002.0,356.0,0.0,2.0,6.0,2
208754,Wings of Glory: Tripods & Triplanes,2018,2,99,45,10,76.0,8.36,6875.0,3.0,296,"Action Queue, Player Elimination, Simulation, Simultaneous Action Selection",Unknown,5.60473,85.0,22.0,44.0,41027.0,182.0,0.0,4.0,4.0,2
3712,Tac Air,1987,2,4,120,12,322.0,6.25,6876.0,3.24,1060,Hexagon Grid,Wargames,5.60344,186.0,11.0,156.0,78049.0,141.0,0.0,3.0,1.0,1
17397,Savannah,2005,2,3,240,12,135.0,6.86,6877.0,2.85,661,"Campaign / Battle Card Driven, Dice Rolling, Hexagon Grid",Wargames,5.60466,121.0,29.0,73.0,42525.0,95.0,0.0,4.0,3.0,4
216985,Nomads,2017,2,5,45,8,244.0,6.34,6878.0,1.88,746,Set Collection,Unknown,5.60667,65.0,9.0,67.0,47469.0,498.0,0.0,1.0,2.0,0
246700,Hard City,2020,1,5,60,12,108.0,8.09,6879.0,2.5,183,"Action Points, Dice Rolling, Variable Player Powers",Unknown,5.61028,38.0,30.0,45.0,41471.0,139.0,0.0,3.0,3.0,3
158548,Isaribi,2014,3,5,45,10,240.0,6.31,6880.0,2.38,605,"Action Points, Pick-up and Deliver",Unknown,5.60368,284.0,23.0,105.0,58966.0,420.0,0.0,1.0,2.0,2
86128,Barons,2011,2,6,60,12,471.0,5.96,6881.0,2.33,754,"Hand Management, Tile Placement",Strategy Games,5.59722,599.0,16.0,213.0,71455.0,1084.0,0.0,3.0,2.0,0
3851,Dune CCG,1997,2,8,60,0,242.0,6.38,6882.0,3.48,443,Unknown,Customizable Games,5.60586,97.0,55.0,120.0,99300.0,265.0,0.0,4.0,3.0,2
5351,"Lost Victory: Manstein At Kharkov, Winter 1943",1994,1,4,720,12,136.0,7.02,6883.0,3.48,558,"Dice Rolling, Hexagon Grid, Simulation",Wargames,5.60162,68.0,8.0,79.0,50064.0,35.0,0.0,2.0,3.0,4
129492,Bee Alert,2012,2,5,15,4,175.0,6.57,6884.0,1.13,261,Memory,Children's Games,5.60108,36.0,7.0,51.0,18888.0,1081.0,0.0,3.0,1.0,1
248375,SAGA Rulebook (2nd Edition),2018,2,6,320,12,69.0,8.25,6885.0,2.83,154,"Action Queue, Deck Bag and Pool Building, Dice Rolling, Movement Template, Player Elimination, Simulation, Variable Player Powers",Unknown,5.61598,20.0,4.0,22.0,12232.0,157.0,0.0,5.0,7.0,1
32146,Trailer Park Wars,2007,2,6,60,13,507.0,6.07,6887.0,1.62,980,"Modular Board, Take That",Party Games,5.59762,271.0,13.0,161.0,72123.0,739.0,1.0,3.0,2.0,0
228452,Adamastor,2017,1,2,15,12,96.0,7.56,6888.0,2.0,182,"Card Drafting, Cooperative Game, Hand Management, Point to Point Movement",Unknown,5.61006,87.0,8.0,106.0,46408.0,305.0,0.0,5.0,4.0,2
5826,"Victory in the West: Plan Yellow, The French Campaign 1940",1993,2,2,360,14,123.0,7.06,6889.0,3.62,553,Hexagon Grid,Wargames,5.60184,70.0,7.0,83.0,51771.0,37.0,0.0,2.0,1.0,3
4362,Champion Hill,1996,1,2,240,12,116.0,7.17,6890.0,3.37,579,Hexagon Grid,Wargames,5.60182,96.0,9.0,68.0,32135.0,56.0,0.0,2.0,1.0,2
158971,Lighthouse Run,2018,2,4,25,8,177.0,6.52,6891.0,1.33,277,Hand Management,Unknown,5.60479,63.0,35.0,46.0,30539.0,501.0,0.0,2.0,1.0,1
251660,Plunderbund,2019,2,5,150,12,153.0,7.1,6892.0,3.0,259,"Area Majority / Influence, Card Drafting, Deck Bag and Pool Building, Simulation, Worker Placement",Unknown,5.59647,58.0,12.0,65.0,34279.0,258.0,0.0,3.0,5.0,1
24935,Anima: Shadow of Omega,2006,2,5,60,10,1213.0,5.84,6893.0,2.2,2355,"Card Drafting, Dice Rolling, Hand Management",Thematic Games,5.60091,528.0,17.0,389.0,160736.0,1122.0,0.0,3.0,3.0,4
282246,Camp Pinetop,2020,1,5,75,8,96.0,7.77,6894.0,2.0,311,"Area Majority / Influence, Area Movement, Card Drafting, Grid Movement, Hand Management",Unknown,5.61687,33.0,36.0,42.0,31987.0,259.0,0.0,4.0,5.0,3
256801,Fast Forward: FORTUNE,2018,3,5,15,10,313.0,6.09,6895.0,1.25,638,"Hand Management, Set Collection",Unknown,5.60836,95.0,32.0,76.0,25565.0,3113.0,0.0,3.0,2.0,2
156853,Pirate Den,2015,3,5,30,14,226.0,6.46,6896.0,1.25,625,"Hand Management, Simultaneous Action Selection, Take That",Unknown,5.6044,166.0,8.0,88.0,30337.0,886.0,0.0,3.0,3.0,1
11093,Zorndorf,1996,1,2,360,12,105.0,7.51,6897.0,4.08,443,"Dice Rolling, Hexagon Grid",Wargames,5.59878,21.0,17.0,51.0,32973.0,37.0,0.0,2.0,2.0,3
205961,Travelin',2017,2,5,50,14,157.0,6.85,6898.0,1.56,260,"Hand Management, Point to Point Movement, Take That",Unknown,5.61135,18.0,5.0,35.0,22924.0,594.0,0.0,1.0,3.0,0
230968,Panic Island!,2017,1,8,2,8,163.0,6.68,6899.0,1.0,329,"Cooperative Game, Memory",Unknown,5.60433,20.0,6.0,31.0,13454.0,985.0,0.0,1.0,2.0,0
6926,Viking Raiders,1987,2,6,240,12,120.0,7.11,6900.0,2.5,372,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Modular Board, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation",Wargames,5.6016,38.0,25.0,50.0,35859.0,32.0,0.0,2.0,9.0,3
309752,The Field of the Cloth of Gold,2020,2,2,20,0,87.0,7.47,6901.0,1.44,249,"Set Collection, Worker Placement",Unknown,5.63963,37.0,62.0,46.0,15591.0,506.0,1.0,1.0,2.0,1
18085,Anno Domini: Kirche & Staat,1998,2,8,30,10,123.0,6.93,6902.0,1.69,306,Card Drafting,Unknown,5.60207,6.0,1.0,16.0,7416.0,143.0,0.0,5.0,1.0,1
148764,Feuerdrachen,2013,2,4,20,5,226.0,6.33,6903.0,1.23,493,Roll / Spin and Move,Children's Games,5.60529,94.0,12.0,66.0,24833.0,913.0,0.0,2.0,1.0,1
181319,Familiar's Trouble,2014,3,3,30,12,145.0,6.74,6904.0,1.67,297,"Card Drafting, Cooperative Game, Trick-taking",Unknown,5.6028,79.0,22.0,53.0,17901.0,714.0,0.0,2.0,3.0,1
200359,Shadowscape,2017,1,4,60,13,284.0,6.29,6905.0,2.33,1024,"Cooperative Game, Hand Management, Modular Board, Variable Player Powers",Unknown,5.60234,226.0,13.0,145.0,77136.0,468.0,0.0,5.0,4.0,1
67436,Harry Potter Hogwarts,2010,2,4,20,8,513.0,5.99,6906.0,1.49,1413,"Area Movement, Point to Point Movement, Roll / Spin and Move, Tile Placement",Children's Games,5.60171,237.0,13.0,184.0,60124.0,881.0,0.0,6.0,4.0,3
173452,Art of War: The Card Game,2015,2,2,15,12,155.0,6.65,6907.0,2.18,401,"Area Majority / Influence, Deck Bag and Pool Building, Grid Movement, Hand Management",Unknown,5.60013,88.0,12.0,45.0,44127.0,368.0,0.0,4.0,4.0,1
71676,Back to the Future: The Card Game,2010,2,6,20,11,1128.0,5.81,6908.0,1.75,2396,Modular Board,Thematic Games,5.59899,454.0,21.0,319.0,105306.0,1559.0,0.0,3.0,1.0,4
139032,Upon a Fable,2013,1,6,60,13,277.0,6.27,6909.0,2.43,534,"Card Drafting, Modular Board, Set Collection, Worker Placement",Strategy Games,5.59927,176.0,6.0,94.0,60366.0,439.0,0.0,2.0,4.0,3
286109,Hierarchy,2019,2,2,20,8,119.0,6.99,6910.0,1.33,468,Area Majority / Influence,Unknown,5.60954,40.0,18.0,60.0,14627.0,634.0,0.0,3.0,1.0,6
3600,Fifth Frontier War,1981,2,4,360,12,182.0,6.64,6911.0,3.09,475,"Action Queue, Dice Rolling, Grid Movement, Hexagon Grid, Ratio / Combat Results Table, Simulation",Wargames,5.6043,80.0,31.0,75.0,55225.0,54.0,0.0,2.0,6.0,4
190462,Triumph of Chaos v.2 (Deluxe Edition),2019,2,2,600,16,74.0,8.32,6912.0,4.93,337,"Campaign / Battle Card Driven, Dice Rolling, Movement Points, Point to Point Movement, Simulation",Wargames,5.61687,69.0,59.0,48.0,88100.0,92.0,0.0,3.0,6.0,5
4386,Fanorona,1680,2,2,20,7,219.0,6.41,6914.0,2.59,285,Grid Movement,Abstract Games,5.60112,103.0,8.0,100.0,82610.0,1044.0,0.0,1.0,1.0,4
212382,Yangtze,2016,2,4,60,8,182.0,6.53,6915.0,2.0,355,"Auction/Bidding, Set Collection",Strategy Games,5.59801,59.0,25.0,60.0,38037.0,342.0,0.0,0.0,2.0,2
289601,Combo Color,2019,2,4,20,8,201.0,6.49,6916.0,1.2,302,Network and Route Building,Unknown,5.60942,12.0,5.0,46.0,15101.0,1493.0,2.0,1.0,1.0,0
2884,Pathfinder,1974,2,2,20,8,270.0,6.22,6917.0,1.18,634,"Point to Point Movement, Secret Unit Deployment",Abstract Games,5.60297,195.0,10.0,123.0,58038.0,429.0,0.0,3.0,2.0,2
305752,Gate,2020,1,1,30,12,103.0,7.82,6918.0,2.0,291,"Deck Bag and Pool Building, Hand Management, Market, Solo / Solitaire Game",Unknown,5.64519,41.0,51.0,52.0,22393.0,587.0,3.0,2.0,4.0,4
127275,Fairy Land,2012,2,4,45,12,175.0,6.56,6919.0,2.06,322,"Auction/Bidding, Set Collection",Unknown,5.59958,115.0,7.0,64.0,28301.0,247.0,0.0,2.0,2.0,2
215213,Cutthroat Kingdoms,2017,3,6,150,14,195.0,6.77,6920.0,2.57,434,"Area Majority / Influence, Hand Management, Modular Board, Team-Based Game, Variable Player Powers, Voting",Unknown,5.59801,174.0,25.0,72.0,58965.0,188.0,0.0,4.0,6.0,0
223151,Entropy: Worlds Collide,2017,2,4,40,12,213.0,6.38,6921.0,2.33,776,"Hand Management, Simultaneous Action Selection, Variable Player Powers",Unknown,5.60413,76.0,8.0,72.0,25987.0,573.0,0.0,4.0,3.0,1
258154,Fluttering Souls,2019,2,2,20,13,142.0,7.0,6922.0,1.33,338,"Hand Management, Set Collection",Unknown,5.61075,48.0,32.0,61.0,22017.0,652.0,0.0,2.0,2.0,4
993,An den Ufern des Nils,1994,2,5,60,12,212.0,6.37,6923.0,2.32,355,"Action Points, Area Majority / Influence",Strategy Games,5.59868,130.0,20.0,94.0,28194.0,164.0,0.0,2.0,2.0,2
204734,Stick Stack,2016,2,99,30,8,165.0,6.75,6924.0,1.0,281,Pattern Building,Unknown,5.60382,22.0,8.0,33.0,17905.0,669.0,0.0,1.0,1.0,0
183447,Dice Drivin',2016,2,5,30,6,309.0,6.37,6925.0,1.31,566,"Dice Rolling, Grid Movement, Variable Player Powers",Family Games,5.60062,49.0,7.0,73.0,25680.0,507.0,0.0,2.0,3.0,1
63928,"Operation Jubilee: Dieppe, August 1942",2010,1,1,240,0,101.0,7.26,6926.0,2.92,497,Hexagon Grid,Wargames,5.60454,54.0,58.0,70.0,55742.0,94.0,0.0,2.0,1.0,8
234093,Rob 'n Run,2017,2,5,60,10,162.0,6.82,6927.0,2.75,274,Cooperative Game,Unknown,5.60643,66.0,12.0,50.0,24765.0,549.0,0.0,1.0,1.0,1
202582,Trellis,2018,2,4,30,8,356.0,6.16,6928.0,1.13,994,"Area Majority / Influence, Pattern Building, Tile Placement",Unknown,5.60259,113.0,28.0,110.0,43382.0,1819.0,1.0,1.0,3.0,3
25242,Relikt,2006,3,5,40,10,444.0,6.0,6929.0,1.43,738,Hand Management,Unknown,5.60145,135.0,20.0,159.0,37953.0,633.0,0.0,2.0,1.0,0
265226,Mint Tin Mini Skulduggery,2018,1,4,25,8,120.0,8.01,6930.0,1.0,262,"Dice Rolling, Push Your Luck, Take That",Unknown,5.59992,34.0,11.0,50.0,6649.0,252.0,0.0,1.0,3.0,1
41291,Ubongo Extreme: Fun-Size Edition,2008,1,4,30,7,294.0,6.19,6931.0,1.6,699,Pattern Building,"Abstract Games, Family Games",5.60283,62.0,7.0,66.0,21109.0,676.0,0.0,2.0,1.0,1
64675,Schweinebande,2010,2,5,30,8,412.0,5.99,6932.0,1.59,431,"Set Collection, Worker Placement",Family Games,5.6019,100.0,15.0,102.0,28197.0,1217.0,0.0,2.0,2.0,1
234673,1918: Brother Against Brother,2018,2,2,180,12,87.0,7.51,6933.0,2.22,186,"Campaign / Battle Card Driven, Dice Rolling, Movement Points, Point to Point Movement, Simulation",Wargames,5.60189,27.0,13.0,45.0,23423.0,114.0,0.0,3.0,5.0,4
224134,Munchkin Rick and Morty,2017,3,6,120,17,306.0,6.47,6934.0,1.43,1276,"Take That, Variable Player Powers",Unknown,5.60654,37.0,18.0,64.0,38314.0,326.0,0.0,2.0,2.0,2
6584,Grave Robbers II: Skippy's Revenge,2003,2,6,30,13,315.0,6.2,6935.0,1.32,802,Unknown,Unknown,5.60116,75.0,11.0,97.0,25665.0,268.0,0.0,5.0,0.0,2
276161,MOON,2019,1,4,30,10,125.0,7.07,6936.0,2.5,356,"Pattern Building, Simulation",Unknown,5.61474,19.0,11.0,46.0,14980.0,815.0,0.0,3.0,2.0,2
182385,Rome: Rise to Power,2015,2,4,60,13,208.0,6.38,6937.0,2.1,463,"Area Majority / Influence, Card Drafting, Dice Rolling, Set Collection",Unknown,5.5983,181.0,14.0,86.0,57082.0,294.0,0.0,2.0,4.0,3
182385,Rome: Rise to Power,2015,2,4,60,13,208.0,6.38,6937.0,2.1,463,"Area Majority / Influence, Card Drafting, Dice Rolling, Set Collection",Unknown,5.5983,181.0,14.0,86.0,57082.0,294.0,0.0,2.0,4.0,3
3149,Lost Valley of the Dinosaurs,1985,2,4,30,8,412.0,6.2,6938.0,1.23,678,"Modular Board, Pick-up and Deliver, Role Playing, Roll / Spin and Move, Simultaneous Action Selection",Family Games,5.60966,163.0,58.0,171.0,100066.0,499.0,0.0,3.0,12.0,3
1518,Executive Decision,1971,2,6,90,12,409.0,6.02,6939.0,2.31,1406,"Auction/Bidding, Commodity Speculation, Simultaneous Action Selection, Trading",Unknown,5.59922,578.0,18.0,255.0,75157.0,252.0,0.0,4.0,4.0,1
836,New England Railways,2000,2,6,120,13,152.0,6.68,6940.0,2.63,466,"Auction/Bidding, Pick-up and Deliver",Strategy Games,5.60136,231.0,15.0,75.0,55830.0,209.0,0.0,2.0,2.0,3
13995,La Bataille d'Espagnol: Talavera,1979,1,3,2400,12,123.0,7.13,6941.0,3.83,474,Hexagon Grid,Wargames,5.59932,24.0,6.0,53.0,28943.0,24.0,0.0,2.0,1.0,3
223514,Coin & Crown,2018,1,4,60,12,158.0,6.67,6942.0,2.25,429,"Action Points, Card Drafting, Deck Bag and Pool Building, Set Collection",Unknown,5.60056,117.0,10.0,56.0,24113.0,296.0,0.0,9.0,4.0,1
206943,Exit: The Game - The Secret of the Premiere,2016,1,6,45,12,168.0,6.68,6943.0,1.0,268,Cooperative Game,Unknown,5.60366,31.0,45.0,53.0,17393.0,288.0,0.0,1.0,1.0,2
282227,One Small Step,2020,2,4,120,10,106.0,7.27,6944.0,3.2,434,"Modular Board, Set Collection, Team-Based Game, Worker Placement",Strategy Games,5.61136,56.0,62.0,71.0,59760.0,207.0,0.0,3.0,4.0,5
5827,A Winter War,1992,2,2,360,12,117.0,7.23,6945.0,3.52,389,"Dice Rolling, Hexagon Grid",Wargames,5.60004,26.0,14.0,58.0,32164.0,50.0,0.0,2.0,2.0,3
3706,Batik,1997,2,2,10,6,558.0,5.93,6946.0,1.12,829,Tile Placement,Family Games,5.60062,386.0,33.0,236.0,67987.0,3740.0,0.0,2.0,1.0,2
5242,The Game of Y,1953,2,2,20,10,108.0,7.09,6947.0,2.5,124,"Connections, Paper-and-Pencil",Abstract Games,5.60025,84.0,19.0,56.0,51674.0,240.0,0.0,1.0,2.0,3
136416,Ab in die Tonne,2013,2,5,30,6,295.0,6.18,6948.0,1.13,362,Simultaneous Action Selection,Family Games,5.60242,56.0,11.0,73.0,24622.0,1087.0,0.0,3.0,1.0,1
184563,Lock 'n Load Tactical: Heroes of the Motherland,2015,2,2,240,12,60.0,8.66,6949.0,3.5,270,Hexagon Grid,Wargames,5.59927,11.0,20.0,25.0,28498.0,57.0,0.0,1.0,1.0,2
80933,Sandwich,2010,3,6,15,6,284.0,6.27,6950.0,1.0,405,Set Collection,Unknown,5.6016,77.0,11.0,65.0,25538.0,947.0,0.0,1.0,1.0,1
40561,Curling Table Game,2008,2,8,5,0,149.0,6.76,6951.0,1.0,165,Team-Based Game,Unknown,5.60561,59.0,38.0,41.0,45712.0,574.0,0.0,2.0,1.0,2
158882,Elevenses for One,2014,1,1,5,10,293.0,6.18,6952.0,1.2,580,"Hand Management, Solo / Solitaire Game",Unknown,5.60618,280.0,12.0,151.0,67844.0,2824.0,0.0,3.0,2.0,6
180853,Zephyr: Winds of Change,2017,1,4,270,13,167.0,7.08,6953.0,2.92,451,"Cooperative Game, Deck Bag and Pool Building, Modular Board, Role Playing, Variable Player Powers",Thematic Games,5.5991,107.0,19.0,82.0,47661.0,380.0,0.0,4.0,5.0,3
180853,Zephyr: Winds of Change,2017,1,4,270,13,167.0,7.08,6953.0,2.92,451,"Cooperative Game, Deck Bag and Pool Building, Modular Board, Role Playing, Variable Player Powers",Thematic Games,5.5991,107.0,19.0,82.0,47661.0,380.0,0.0,4.0,5.0,3
284832,Skytopia: In the Circle of Time,2019,2,4,60,12,173.0,6.56,6954.0,2.57,190,Worker Placement,Unknown,5.60107,77.0,38.0,52.0,37959.0,300.0,0.0,2.0,1.0,1
246759,You've Got Crabs,2018,4,10,20,7,537.0,6.07,6955.0,1.13,2059,"Hand Management, Set Collection, Simultaneous Action Selection, Take That, Team-Based Game",Unknown,5.606,61.0,6.0,138.0,44190.0,837.0,0.0,4.0,5.0,3
140101,Fantasy Frontier,2014,2,4,60,13,248.0,6.34,6956.0,2.5,547,"Area Majority / Influence, Modular Board, Pattern Building, Tile Placement, Worker Placement",Unknown,5.60344,269.0,31.0,91.0,84517.0,392.0,0.0,3.0,5.0,1
1416,Meridian,2001,2,4,30,10,420.0,6.01,6957.0,2.54,698,Area Majority / Influence,Abstract Games,5.60161,280.0,12.0,170.0,47909.0,376.0,0.0,1.0,1.0,0
223033,Approaching Dawn: The Witching Hour,2017,3,6,120,12,125.0,7.44,6958.0,3.25,301,Cooperative Game,Unknown,5.60208,49.0,15.0,57.0,44348.0,249.0,0.0,2.0,1.0,2
5549,Das Wasser des Lebens,1997,3,4,60,21,83.0,7.63,6959.0,2.67,159,"Modular Board, Trading",Unknown,5.60163,71.0,37.0,33.0,29862.0,21.0,0.0,1.0,2.0,3
